Edad,Genero,Altura,Peso
56,Mujer,164,78
56,Mujer,165,75
56,Mujer,165,82
56,Hombre,156,56
56,Hombre,180,70
56,Mujer,156,72
56,Mujer,159,102
56,Mujer,165,60
56,Mujer,167,74
56,Hombre,167,74
56,Hombre,167,80
56,Hombre,171,63
56,Hombre,180,87
56,Mujer,155,65
56,Mujer,159,56
56,Mujer,167,65
56,Hombre,165,81
56,Hombre,165,82
56,Hombre,166,70
56,Hombre,174,79
56,Hombre,174,80
56,Hombre,175,78
56,Mujer,156,88
56,Mujer,160,89
56,Mujer,166,64
56,Hombre,180,70
56,Mujer,156,73
56,Mujer,163,80
56,Mujer,164,71
56,Mujer,169,65
56,Mujer,169,66
56,Mujer,170,88
56,Mujer,171,74
56,Hombre,164,75
56,Hombre,175,65
56,Hombre,175,119
56,Mujer,156,100
56,Mujer,158,69
56,Mujer,158,95
56,Mujer,160,72
56,Mujer,165,65
56,Mujer,167,70
56,Mujer,174,96
56,Hombre,156,61
56,Hombre,160,68
56,Hombre,166,66
56,Hombre,170,92
56,Hombre,172,76.7
56,Hombre,174,65
56,Hombre,187,84
56,Mujer,151,56
56,Mujer,155,61
56,Mujer,164,78
56,Mujer,168,57
56,Hombre,168,70
56,Hombre,169,65
56,Mujer,152,48
56,Mujer,152,55
56,Mujer,156,91
56,Mujer,158,58
56,Mujer,160,55
56,Mujer,160,60
56,Mujer,165,113
56,Mujer,166,50
56,Mujer,168,71
56,Hombre,160,84
56,Hombre,165,63
56,Hombre,166,71
56,Hombre,167,79
56,Mujer,150,62
56,Mujer,161,66
56,Mujer,170,68
56,Mujer,178,69
56,Hombre,165,92
56,Hombre,170,70
56,Hombre,170,73
56,Mujer,157,61
56,Mujer,158,70
56,Mujer,159,67
56,Mujer,160,60
56,Mujer,165,65
56,Mujer,168,78
56,Hombre,168,50
56,Hombre,170,81
56,Hombre,172,70
56,Hombre,177,92
56,Mujer,151,77
56,Mujer,155,87
56,Mujer,159,87
56,Mujer,160,60
56,Mujer,160,60
56,Mujer,160,63
56,Mujer,165,65
56,Mujer,167,66
56,Mujer,153,67
56,Mujer,154,58
56,Mujer,154,58
56,Mujer,156,70
56,Mujer,156,75
56,Mujer,158,62
56,Mujer,162,63
56,Mujer,167,64
56,Mujer,168,65
56,Mujer,169,65
56,Mujer,170,79
56,Mujer,172,68
56,Hombre,186,86
56,Mujer,155,95
56,Mujer,161,68
56,Hombre,165,72
56,Hombre,168,68
56,Hombre,168,74
56,Hombre,178,78
56,Hombre,181,89
57,Mujer,161,74
57,Mujer,165,63
57,Mujer,165,65
57,Mujer,165,78
57,Hombre,156,53
57,Hombre,162,65
57,Hombre,181,79
57,Mujer,155,57
57,Mujer,161,94
57,Mujer,164,70
57,Hombre,165,65
57,Hombre,169,71
57,Hombre,170,69
57,Hombre,172,71
57,Hombre,173,70
57,Mujer,150,70
57,Mujer,153,72
57,Mujer,155,114
57,Mujer,156,54
57,Mujer,156,72
57,Mujer,157,87
57,Mujer,165,63
57,Mujer,168,85
57,Mujer,172,68
57,Hombre,165,67
57,Hombre,165,68
57,Hombre,168,72
57,Hombre,183,74
57,Mujer,156,62
57,Mujer,158,57
57,Mujer,158,58
57,Mujer,161,63
57,Mujer,166,74
57,Mujer,168,65
57,Hombre,174,55
57,Hombre,176,80
57,Mujer,149,78
57,Mujer,156,78
57,Mujer,157,76
57,Mujer,169,70
57,Mujer,176,82
57,Hombre,120,80
57,Hombre,162,65
57,Hombre,163,69
57,Hombre,168,78
57,Hombre,168,85
57,Hombre,173,76
57,Mujer,157,79
57,Mujer,159,69
57,Mujer,162,74
57,Mujer,164,65
57,Mujer,165,60
57,Mujer,165,63
57,Mujer,165,65
57,Mujer,166,83
57,Mujer,174,86
57,Hombre,162,52
57,Hombre,166,71
57,Hombre,168,70
57,Hombre,170,88
57,Hombre,173,93
57,Hombre,176,73
57,Mujer,154,66
57,Mujer,154,71
57,Mujer,162,62
57,Mujer,165,63
57,Mujer,165,65
57,Hombre,158,69
57,Hombre,170,68
57,Hombre,175,72
57,Hombre,176,117
57,Hombre,178,78
57,Mujer,160,53
57,Mujer,161,84
57,Mujer,162,57
57,Mujer,170,80
57,Mujer,176,63
57,Hombre,169,65
57,Mujer,153,83
57,Mujer,154,57
57,Mujer,161,68
57,Mujer,162,85
57,Mujer,165,71
57,Mujer,167,66
57,Mujer,170,65
57,Mujer,172,63
57,Hombre,165,78
57,Hombre,176,68
57,Mujer,164,66
57,Mujer,168,63
57,Hombre,160,80
57,Hombre,176,74
57,Hombre,180,94
57,Mujer,152,67
57,Mujer,161,58
57,Hombre,157,57
57,Hombre,161,79
57,Hombre,175,78
57,Hombre,179,125
57,Mujer,153,60
57,Mujer,159,67
57,Mujer,160,72
57,Mujer,161,69
57,Mujer,165,60
57,Mujer,172,68
57,Hombre,169,72
57,Mujer,157,108
57,Mujer,158,65
57,Mujer,159,85
57,Mujer,160,60
57,Mujer,165,74
57,Mujer,168,64
57,Mujer,168,70
57,Mujer,169,73
57,Hombre,167,67
57,Hombre,170,79
57,Mujer,151,60
57,Mujer,155,71
57,Mujer,167,70
57,Mujer,157,120
57,Mujer,159,69
57,Mujer,163,73
57,Mujer,166,90
57,Mujer,168,57
57,Mujer,169,62
57,Hombre,167,68
57,Mujer,156,71
57,Mujer,168,68
57,Mujer,168,85
57,Mujer,170,80
57,Hombre,156,83
57,Hombre,171,73
57,Hombre,178,84
57,Mujer,152,86
57,Mujer,155,84
57,Mujer,158,60
57,Mujer,168,60
57,Mujer,168,106
57,Mujer,169,62
57,Hombre,169,75
57,Hombre,172,69
57,Hombre,172,79
57,Hombre,178,81
57,Mujer,162,66
57,Mujer,163,95
57,Mujer,164,59
57,Hombre,160,78
57,Hombre,161,74
57,Hombre,167,71
57,Mujer,163,63
57,Mujer,165,60
57,Mujer,169,66
57,Mujer,170,76
57,Mujer,173,75
57,Hombre,168,62
57,Hombre,169,71
57,Hombre,171,63
57,Hombre,176,77
57,Mujer,156,55
57,Mujer,164,78
57,Mujer,165,65
57,Mujer,171,93
57,Mujer,147,48
57,Mujer,159,69
57,Mujer,161,58
57,Mujer,167,133
57,Mujer,169,95
57,Hombre,166,75
57,Hombre,168,64
57,Mujer,150,80
57,Mujer,157,68
57,Mujer,160,64
57,Mujer,160,65
57,Mujer,160,80
57,Mujer,161,67
57,Mujer,163,61
57,Mujer,171,81
57,Hombre,173,74
57,Hombre,174,70
57,Mujer,157,67
57,Mujer,157,75
57,Mujer,159,77
57,Mujer,160,58
57,Mujer,160,65
57,Mujer,160,84
57,Mujer,162,62
57,Mujer,165,68
57,Hombre,173,78
57,Hombre,178,80
57,Mujer,160,75
57,Mujer,167,68
57,Mujer,169,79
57,Mujer,178,75
57,Hombre,160,60
57,Mujer,159,79
57,Mujer,165,70
57,Mujer,178,85
57,Hombre,160,68
57,Hombre,168,77
57,Hombre,171,78
57,Hombre,179,87
57,Mujer,156,70
57,Mujer,159,61
57,Mujer,160,90
57,Mujer,164,80
57,Mujer,168,74
57,Hombre,148,61
57,Hombre,164,98
57,Hombre,170,108
57,Hombre,183,80
57,Mujer,154,78
57,Mujer,160,58
57,Mujer,168,59
57,Mujer,170,69
57,Hombre,166,63
57,Hombre,169,71
57,Hombre,182,80
57,Mujer,154,70
57,Mujer,156,70
57,Mujer,161,87
57,Mujer,163,63
57,Mujer,168,65
57,Mujer,178,78
57,Hombre,156,60
57,Hombre,167,62
57,Mujer,152,74
57,Mujer,157,74
57,Mujer,158,57
57,Mujer,167,69
57,Mujer,169,98
57,Hombre,175,75
57,Mujer,156,65
57,Mujer,160,73
57,Mujer,164,95
57,Mujer,172,78
57,Mujer,174,65
57,Hombre,160,90
57,Hombre,167,63
57,Hombre,176,108
57,Mujer,153,81
57,Mujer,158,60
57,Mujer,159,75
57,Mujer,160,55
57,Mujer,160,64
57,Mujer,174,64
57,Hombre,162,56
57,Hombre,172,84
57,Mujer,152,57
57,Mujer,160,65
57,Mujer,160,80
57,Mujer,164,58
57,Mujer,164,66
57,Hombre,169,75
57,Mujer,154,61
57,Mujer,160,85
57,Mujer,163,88
57,Mujer,169,68
57,Hombre,165,63
57,Hombre,167,69
57,Hombre,180,70
57,Mujer,151,76
57,Mujer,155,57
57,Mujer,156,65
57,Mujer,160,80
57,Mujer,161,72
57,Hombre,165,178
57,Hombre,172,95
57,Mujer,155,56
57,Mujer,163,66
57,Mujer,165,49
57,Mujer,167,69
57,Mujer,170,78
57,Hombre,165,60
57,Mujer,156,54
57,Mujer,160,60
57,Mujer,163,68
57,Mujer,164,72
57,Mujer,165,69
57,Mujer,165,75
57,Mujer,169,71
57,Hombre,179,75
57,Mujer,156,60
57,Mujer,156,60
57,Mujer,159,71
57,Mujer,164,67
57,Mujer,169,74
57,Hombre,162,79
57,Hombre,175,73
57,Mujer,165,80
57,Mujer,175,65
57,Hombre,163,82
57,Hombre,166,62
57,Hombre,168,60
57,Hombre,168,73
57,Hombre,173,92
57,Hombre,177,76
57,Mujer,163,72
57,Mujer,165,75
57,Mujer,170,60
57,Mujer,170,81
57,Hombre,158,69
57,Hombre,165,72
57,Hombre,166,74
57,Hombre,170,72
57,Hombre,171,73
57,Mujer,160,68
57,Mujer,165,65
57,Mujer,167,70
57,Hombre,168,63
57,Mujer,150,71
57,Mujer,153,59
57,Mujer,155,71
57,Mujer,163,63
57,Mujer,165,63
57,Hombre,167,79
57,Hombre,170,68
57,Hombre,175,70
57,Mujer,160,60
57,Mujer,160,89
57,Mujer,164,75
57,Mujer,165,89
57,Mujer,170,70
57,Mujer,176,67
57,Hombre,168,50
57,Mujer,150,61
57,Mujer,159,62
57,Mujer,169,84
57,Hombre,164,82
57,Hombre,176,84
57,Mujer,158,52
57,Mujer,159,66
57,Mujer,160,65
57,Mujer,164,120
57,Mujer,165,59
57,Mujer,165,70
57,Mujer,169,74
57,Mujer,170,76
57,Hombre,163,76
57,Hombre,164,82
57,Hombre,167,54
57,Hombre,173,81
57,Mujer,165,78
57,Mujer,167,64
57,Mujer,167,68
57,Hombre,168,65
57,Hombre,170,66
57,Hombre,170,80
57,Mujer,157,58
57,Mujer,166,109
57,Mujer,168,80
57,Hombre,158,60
57,Hombre,164,66
57,Mujer,157,68
57,Mujer,159,52
57,Mujer,165,65
57,Mujer,170,68
57,Hombre,164,63
57,Mujer,160,65
57,Mujer,163,72
57,Mujer,165,62
57,Mujer,165,85
57,Mujer,167,78
57,Mujer,174,65
57,Hombre,173,90
57,Hombre,175,101
57,Mujer,152,71
57,Mujer,165,83
57,Mujer,167,67
57,Mujer,168,105
57,Mujer,169,70
57,Mujer,175,81
57,Mujer,158,120
57,Hombre,174,70
57,Mujer,160,69
57,Mujer,160,75
57,Mujer,166,63
57,Mujer,167,56
57,Mujer,172,98
57,Mujer,178,78
57,Hombre,160,62
57,Mujer,161,60
57,Mujer,165,63
57,Mujer,167,70
57,Hombre,167,72
57,Hombre,180,75
57,Mujer,157,88
57,Mujer,161,68
57,Mujer,162,67
57,Mujer,164,62
57,Mujer,165,75
57,Mujer,169,60
57,Hombre,173,107
57,Hombre,178,90
57,Mujer,164,61
57,Mujer,164,97
57,Mujer,165,70
57,Mujer,166,89
57,Mujer,167,68
57,Hombre,170,71
57,Mujer,162,73
57,Mujer,162,85
57,Mujer,165,65
57,Mujer,168,112
57,Mujer,169,103
57,Mujer,174,69
57,Hombre,165,55
57,Hombre,170,75
57,Mujer,150,72
57,Mujer,153,95
57,Mujer,154,59
57,Mujer,159,92
57,Mujer,160,60
57,Mujer,160,64
57,Mujer,164,82
57,Mujer,180,85
57,Hombre,170,70
57,Hombre,181,85
57,Mujer,156,53
57,Mujer,156,83
57,Mujer,160,58
57,Mujer,162,65
57,Mujer,155,79
57,Mujer,168,85
57,Hombre,167,68
57,Mujer,165,64
57,Mujer,168,75
57,Mujer,171,69
57,Hombre,165,63
57,Mujer,154,79
57,Mujer,168,59
57,Mujer,169,70
57,Hombre,161,72
57,Mujer,164,70
57,Mujer,165,77
57,Hombre,168,62
57,Mujer,164,70
57,Mujer,169,69
57,Mujer,158,73
57,Mujer,162,86
57,Mujer,162,95
57,Mujer,165,70
57,Mujer,157,78
57,Mujer,158,69
57,Mujer,158,103
57,Mujer,159,60
57,Mujer,159,75
57,Mujer,165,63
57,Mujer,165,65
57,Hombre,163,79
57,Mujer,155,52
57,Mujer,162,61
57,Mujer,176,72
57,Mujer,159,78
57,Mujer,162,58
57,Mujer,164,77
57,Mujer,165,62
57,Hombre,168,72
57,Mujer,155,80
57,Mujer,164,71
57,Mujer,167,88
57,Hombre,172,70
57,Hombre,175,97
57,Mujer,154,68
57,Mujer,165,65
57,Mujer,168,62
57,Mujer,169,72
57,Mujer,170,68
57,Mujer,173,70
57,Hombre,162,64
57,Hombre,168,67
57,Mujer,153,71
57,Mujer,161,83
57,Mujer,170,72
57,Hombre,167,75
57,Mujer,165,74
57,Mujer,171,75
57,Mujer,174,64
57,Hombre,165,68
57,Hombre,166,97
57,Hombre,168,85
57,Mujer,158,60
57,Mujer,169,96
57,Mujer,170,70
57,Hombre,165,65
57,Hombre,169,70
57,Hombre,186,81
57,Mujer,156,65
57,Mujer,169,74
57,Mujer,162,54
57,Hombre,169,74
57,Hombre,170,80
57,Mujer,156,67
57,Mujer,168,66
57,Mujer,155,81
57,Mujer,156,63
57,Mujer,160,85
57,Mujer,163,66
57,Hombre,166,71
57,Hombre,166,72
57,Mujer,166,70
57,Mujer,168,64
57,Hombre,160,81
57,Mujer,160,60
57,Mujer,160,67
57,Mujer,165,75
57,Mujer,168,65
57,Hombre,164,72
57,Hombre,184,84
57,Hombre,169,79
57,Mujer,159,75
57,Mujer,169,70
57,Hombre,174,65
57,Mujer,158,80
57,Mujer,165,65
57,Hombre,155,53
57,Hombre,168,70
57,Mujer,164,71
57,Hombre,160,59
57,Hombre,165,69
57,Hombre,179,85
57,Mujer,159,55
57,Mujer,160,72
57,Mujer,166,88
57,Mujer,168,75
57,Hombre,163,68
57,Hombre,167,54
57,Hombre,169,70
57,Mujer,167,75
57,Mujer,170,64
57,Mujer,170,80
57,Hombre,171,80
57,Hombre,171,85
57,Mujer,184,52
57,Hombre,165,75
57,Hombre,170,56
57,Mujer,155,54
57,Mujer,160,60
57,Mujer,168,66
57,Mujer,173,69
57,Mujer,164,70
57,Mujer,165,65
57,Mujer,169,64
57,Hombre,176,86
57,Mujer,168,74
57,Mujer,168,97
57,Mujer,169,76
57,Hombre,180,85
57,Mujer,164,66
57,Mujer,168,76
57,Hombre,170,56
57,Hombre,170,80
57,Mujer,155,71
57,Mujer,162,63
57,Mujer,170,66
57,Hombre,162,63
57,Hombre,168,85
57,Hombre,175,81
57,Mujer,160,78
57,Mujer,161,94
57,Mujer,170,85
57,Hombre,173,83
57,Hombre,179,79
57,Hombre,180,82
57,Mujer,158,82
57,Mujer,159,62
57,Mujer,159,72
57,Hombre,159,65
57,Hombre,181,76
57,Mujer,160,54
57,Mujer,161,91
57,Mujer,163,61
57,Hombre,168,59
57,Mujer,120,70
57,Mujer,165,68
57,Mujer,168,63
57,Mujer,172,73
57,Hombre,165,70
57,Hombre,172,85
57,Hombre,180,80
57,Mujer,173,78
57,Hombre,174,71
57,Mujer,162,92
57,Mujer,170,80
57,Hombre,170,69
57,Mujer,155,69
57,Mujer,170,90
57,Hombre,170,70
57,Mujer,158,70
57,Hombre,172,102
57,Mujer,160,62
57,Hombre,174,80
57,Mujer,163,72
57,Hombre,162,56
57,Hombre,184,106
57,Mujer,164,70
57,Mujer,168,72
57,Hombre,169,84
57,Mujer,161,84
57,Mujer,164,80
57,Mujer,165,73
57,Hombre,173,88
57,Mujer,158,65
57,Mujer,162,84
57,Hombre,161,90
57,Hombre,170,77
57,Mujer,163,65
57,Mujer,165,76
57,Mujer,170,69
57,Hombre,163,63
57,Hombre,175,82
57,Mujer,161,70
57,Mujer,162,66
57,Mujer,163,92
57,Mujer,152,64
57,Mujer,165,65
57,Mujer,166,85
57,Hombre,170,69
57,Mujer,162,63
57,Mujer,165,60
57,Mujer,167,80
57,Mujer,168,60
57,Mujer,171,78
57,Mujer,160,60
57,Mujer,167,117
57,Mujer,169,62
57,Mujer,170,94
57,Hombre,160,60
57,Mujer,164,136
57,Hombre,156,63
57,Hombre,161,57
57,Hombre,170,65
57,Mujer,169,79
57,Mujer,167,84
57,Hombre,159,64
57,Mujer,157,110
57,Mujer,160,60
57,Mujer,157,70
57,Hombre,170,77
57,Mujer,165,74
57,Hombre,162,64
57,Hombre,170,73
57,Mujer,153,90
57,Mujer,168,70
57,Mujer,160,60
57,Mujer,165,63
57,Mujer,178,75
57,Hombre,164,66
57,Hombre,165,65
57,Mujer,151,66
57,Hombre,160,67
57,Hombre,164,69
57,Hombre,184,90
57,Mujer,159,64
57,Mujer,168,70
57,Mujer,155,79
57,Hombre,172,70
57,Mujer,155,59
57,Mujer,155,75
57,Mujer,160,60
57,Mujer,165,64
57,Mujer,168,72
57,Hombre,169,68
57,Mujer,162,100
57,Mujer,164,80
57,Hombre,178,68
57,Mujer,156,85
57,Mujer,161,80
57,Hombre,178,82
57,Hombre,167,82
57,Mujer,165,69
57,Mujer,166,73
57,Mujer,167,75
57,Mujer,160,75
57,Mujer,160,62
57,Mujer,187,87
57,Mujer,168,64
57,Mujer,162,73
57,Mujer,160,65
57,Mujer,165,80
57,Mujer,167,85
57,Hombre,170,75
57,Hombre,175,66
57,Mujer,168,100
57,Mujer,156,93
57,Mujer,164,65
57,Mujer,168,67
57,Hombre,179,81
57,Mujer,144,50
57,Hombre,165,110
57,Mujer,160,69
57,Mujer,155,99
57,Mujer,167,72
57,Mujer,163,70
57,Mujer,165,66
57,Mujer,167,69
57,Hombre,164,110
57,Hombre,165,66
57,Hombre,169,98
57,Hombre,172,92
57,Mujer,163,81
57,Mujer,160,66
57,Mujer,163,63
57,Hombre,172,67
57,Mujer,159,79
57,Hombre,169,72
57,Mujer,155,72
57,Mujer,160,56
57,Mujer,156,78
57,Mujer,161,59
57,Hombre,163,63
57,Hombre,172,90
57,Mujer,167,72
57,Mujer,169,88
57,Mujer,150,73
57,Mujer,159,95
57,Mujer,172,82
57,Hombre,170,111
57,Hombre,179,129
57,Mujer,156,58
57,Mujer,146,55
57,Mujer,158,87
57,Mujer,169,61
57,Mujer,146,69
57,Mujer,172,62
57,Mujer,156,41
57,Mujer,160,68
57,Mujer,160,82
57,Hombre,160,85
57,Mujer,152,69
57,Mujer,153,65
57,Mujer,163,65
57,Mujer,161,72
57,Mujer,170,78
57,Hombre,169,73
57,Mujer,149,52
57,Mujer,152,73
57,Mujer,156,68
57,Mujer,157,53
57,Hombre,168,82
57,Hombre,170,55
57,Mujer,146,60
57,Hombre,167,71
57,Hombre,169,91
57,Mujer,152,56
57,Mujer,166,100
57,Mujer,168,60
57,Hombre,165,65
57,Hombre,168,88
57,Hombre,170,58
57,Mujer,158,66
57,Mujer,165,65
57,Mujer,161,83
57,Mujer,164,131
57,Hombre,169,71
57,Hombre,176,76
57,Hombre,176,111
57,Mujer,152,67
57,Mujer,160,73
57,Mujer,170,72
57,Mujer,170,78
57,Mujer,171,87
57,Mujer,178,98
57,Hombre,173,92
57,Mujer,162,89
57,Hombre,165,83
57,Mujer,147,65
57,Hombre,176,63
57,Hombre,165,79
57,Hombre,168,57
57,Mujer,157,38
57,Mujer,163,93
57,Hombre,174,103
57,Mujer,162,61
57,Mujer,162,75
57,Mujer,163,55
57,Mujer,169,109
57,Hombre,170,73
57,Mujer,161,72
57,Mujer,155,88
57,Mujer,160,80
57,Mujer,165,85
57,Mujer,174,78
57,Hombre,174,86
57,Mujer,154,71
57,Mujer,156,75
57,Mujer,158,81
57,Mujer,170,70
57,Hombre,165,65
57,Mujer,150,67
57,Mujer,160,75
57,Hombre,171,89
57,Mujer,163,62
57,Mujer,164,79
57,Mujer,168,51
57,Mujer,168,84
57,Mujer,170,70
57,Hombre,162,76
57,Hombre,176,82
57,Mujer,148,64
57,Mujer,154,75
57,Mujer,158,63
57,Mujer,170,85
57,Hombre,165,77
57,Hombre,165,77
57,Hombre,173,62
57,Mujer,153,50
57,Mujer,159,83
57,Mujer,163,104
57,Mujer,164,67
57,Mujer,164,69
57,Mujer,165,78
57,Hombre,165,81
57,Hombre,176,63
57,Mujer,148,84
57,Mujer,156,55
57,Mujer,156,64
57,Mujer,164,83
57,Hombre,166,96
57,Mujer,156,45
57,Mujer,160,65
57,Mujer,159,61
57,Hombre,166,66
57,Mujer,160,73
57,Mujer,167,65
57,Mujer,147,57
57,Mujer,154,75
57,Mujer,156,69
57,Mujer,158,78
57,Mujer,160,71
57,Mujer,162,67
57,Mujer,166,92
57,Mujer,180,65
57,Hombre,175,67
57,Mujer,159,64
57,Mujer,166,79
57,Hombre,170,65
57,Hombre,174,61
57,Mujer,160,75
57,Mujer,164,66
57,Mujer,165,74
57,Mujer,165,83
57,Hombre,168,60
57,Mujer,160,78
57,Mujer,164,75
57,Mujer,165,80
57,Mujer,169,91
57,Hombre,155,65
57,Hombre,170,100
57,Mujer,155,52
57,Mujer,157,79
57,Mujer,165,76
57,Mujer,158,64
57,Mujer,158,79
57,Mujer,164,81
57,Mujer,171,53
57,Hombre,162,65
57,Mujer,159,87
57,Mujer,162,94
57,Mujer,164,92
57,Mujer,168,82
57,Hombre,160,70
57,Mujer,155,70
57,Mujer,168,74
57,Hombre,168,64
57,Mujer,162,78
57,Mujer,164,57
57,Mujer,164,75
57,Mujer,170,68
57,Mujer,178,85
57,Hombre,170,82
57,Hombre,170,88
57,Hombre,172,65
57,Mujer,154,70
57,Mujer,155,57
57,Mujer,160,55
57,Mujer,163,118
57,Hombre,169,65
57,Mujer,149,54
57,Mujer,159,73
57,Mujer,163,72
57,Mujer,165,63
57,Mujer,165,92
57,Mujer,166,86
57,Hombre,160,77
57,Hombre,169,72
57,Hombre,178,90
57,Mujer,150,69
57,Mujer,160,90
57,Hombre,173,73
57,Mujer,148,75
57,Mujer,157,89
57,Mujer,160,73
57,Hombre,154,52
57,Hombre,168,80
57,Mujer,156,63
57,Mujer,160,93
57,Hombre,168,75
57,Hombre,170,80
57,Mujer,150,52
57,Mujer,162,89
57,Hombre,157,53
57,Hombre,175,105
57,Mujer,156,59
57,Mujer,160,82
57,Mujer,163,90
57,Mujer,168,95
57,Hombre,168,68
57,Hombre,179,80
57,Hombre,170,70
57,Hombre,174,81
57,Hombre,178,78
57,Mujer,158,93
57,Mujer,159,74
57,Mujer,162,59
57,Mujer,165,65
57,Mujer,165,68
57,Hombre,168,68
57,Hombre,182,115
57,Mujer,154,83
57,Mujer,160,93
57,Mujer,164,91
57,Mujer,168,78
57,Hombre,160,49
57,Hombre,163,96
57,Mujer,160,75
57,Mujer,160,77
57,Mujer,164,69
57,Hombre,157,46
57,Hombre,172,77
57,Mujer,154,64
57,Mujer,154,81
57,Mujer,155,58
57,Mujer,156,86
57,Mujer,157,77
57,Mujer,157,96
57,Mujer,164,70
57,Mujer,167,84
57,Mujer,170,75
57,Mujer,154,98
57,Mujer,157,70
57,Mujer,158,107
57,Mujer,161,85
57,Mujer,167,67
57,Hombre,166,100
57,Hombre,166,118
57,Hombre,170,70
57,Hombre,170,112
57,Hombre,173,86
57,Mujer,159,96
57,Mujer,160,82
57,Mujer,162,47
57,Mujer,164,84
57,Mujer,165,85
57,Mujer,151,82
57,Mujer,157,82
57,Mujer,158,67
57,Mujer,160,60
57,Mujer,169,69
57,Mujer,175,80
57,Mujer,151,69
57,Mujer,156,47
57,Mujer,158,85
57,Mujer,165,69
57,Mujer,168,81
57,Mujer,169,100
57,Hombre,170,68
57,Mujer,164,70
57,Mujer,157,67
57,Mujer,158,61
57,Mujer,158,72
57,Mujer,160,69
57,Hombre,162,57
57,Hombre,162,82
57,Hombre,174,84
57,Mujer,150,72
57,Mujer,160,56
57,Mujer,165,59
57,Hombre,166,59
57,Hombre,170,70
57,Hombre,171,76
57,Hombre,171,93
57,Hombre,184,65
57,Mujer,158,68
57,Mujer,166,74
57,Mujer,171,70
57,Mujer,147,51
57,Mujer,156,57
57,Mujer,162,105
57,Hombre,170,75
57,Hombre,172,94
57,Hombre,178,83
57,Mujer,150,81
57,Mujer,158,75
57,Mujer,159,83
57,Mujer,160,85
57,Mujer,166,60
57,Mujer,166,67
57,Hombre,163,64
57,Hombre,172,75
57,Hombre,180,183
57,Mujer,146,45
57,Mujer,150,52
57,Mujer,152,61
57,Mujer,152,72
57,Mujer,164,74
57,Mujer,165,105
57,Mujer,166,100
57,Hombre,157,61
57,Hombre,175,79
57,Hombre,181,92
57,Mujer,160,70
57,Mujer,165,75
57,Hombre,163,60
57,Hombre,169,67
57,Hombre,174,78
57,Mujer,154,63
57,Mujer,162,89
57,Mujer,162,90
57,Hombre,177,130
57,Mujer,155,52
57,Mujer,162,68
57,Mujer,170,75
57,Hombre,158,52
57,Hombre,161,83
57,Hombre,167,77
57,Mujer,157,77
57,Mujer,163,64
57,Mujer,170,84
57,Hombre,169,93
57,Mujer,150,70
57,Mujer,155,63
57,Mujer,156,69
57,Mujer,157,61
57,Mujer,157,69
57,Mujer,158,75
57,Mujer,159,75
57,Mujer,164,114
57,Mujer,148,67
57,Mujer,156,70
57,Mujer,156,115
57,Mujer,160,53
57,Mujer,162,70
57,Mujer,170,58
57,Hombre,164,86
57,Hombre,177,72
57,Mujer,151,67
57,Mujer,152,62
57,Mujer,152,70
57,Mujer,160,68
57,Mujer,169,108
57,Mujer,174,81
57,Hombre,160,60
57,Hombre,161,55
57,Hombre,167,75
57,Hombre,170,76
57,Mujer,155,122
57,Mujer,157,80
57,Mujer,160,67
57,Mujer,172,69
57,Hombre,169,76
57,Hombre,170,86
57,Hombre,172,66
57,Hombre,174,91
57,Hombre,180,85
57,Mujer,150,90
57,Mujer,158,91
57,Mujer,160,79
57,Mujer,161,85
57,Mujer,164,86
57,Mujer,168,65
57,Mujer,169,75
57,Mujer,171,70
57,Hombre,156,56
57,Hombre,163,73
57,Hombre,171,75
57,Mujer,147,78
57,Mujer,150,64
57,Mujer,160,68
57,Mujer,168,71
57,Mujer,169,78
57,Hombre,161,95
57,Hombre,166,88
57,Hombre,169,78
57,Hombre,171,83
57,Hombre,172,99
57,Mujer,157,68
57,Mujer,158,71
57,Mujer,164,89
57,Mujer,165,68
57,Mujer,165,71
57,Hombre,162,75
57,Hombre,167,69
57,Hombre,169,75
57,Hombre,175,74
57,Mujer,143,47
57,Mujer,152,64
57,Mujer,154,65
57,Mujer,156,105
57,Mujer,158,86
57,Mujer,159,57
57,Mujer,164,64
57,Mujer,165,60
57,Mujer,165,66
57,Mujer,170,84
57,Mujer,172,77
57,Hombre,175,105
57,Mujer,149,64
57,Mujer,158,76
57,Mujer,160,71
57,Mujer,160,77
57,Mujer,165,77
57,Hombre,163,102
57,Hombre,170,75
57,Hombre,172,65
57,Hombre,174,80
57,Mujer,155,78
57,Mujer,157,63
57,Mujer,158,65
57,Mujer,158,69
57,Mujer,161,60
57,Mujer,162,78
57,Mujer,163,65
57,Mujer,170,68
57,Hombre,152,56
57,Hombre,161,64
57,Hombre,168,68
57,Hombre,168,90
57,Hombre,172,72
57,Hombre,180,84
57,Mujer,156,75
57,Mujer,160,60
57,Mujer,160,72
57,Mujer,164,72
57,Hombre,164,80
57,Hombre,167,90
57,Hombre,170,95
57,Hombre,178,74
57,Mujer,156,70
57,Mujer,157,63
57,Mujer,160,45
57,Mujer,164,77
57,Mujer,165,71
57,Mujer,165,92
57,Mujer,170,68
57,Hombre,175,92
57,Hombre,178,105
57,Hombre,180,80
57,Mujer,152,56
57,Mujer,158,114
57,Mujer,160,70
57,Mujer,165,54
57,Mujer,168,92
57,Mujer,171,79
57,Hombre,165,73
57,Hombre,168,87
57,Hombre,175,83
57,Mujer,151,62
